temperature,humidity,time,motion,light,person_count,co2
210,51,1515771013551336451,0,2,6,875
210,51,1515771073546254419,0,2,6,867
210,51,1515771133542669267,0,2,6,857
210,51,1515771193540128216,0,2,6,878
210,51,1515771253536765098,0,2,6,881
210,51,1515771313533348134,0,2,6,874
210,51,1515771373525261143,0,2,6,881
209,51,1515771433517442158,0,2,6,876
210,51,1515771493524349195,0,2,6,882
210,51,1515771553509879622,0,2,6,870
210,51,1515771613514045074,0,1,6,867
210,51,1515771673506779110,0,1,6,867
210,51,1515771733508354539,0,1,6,880
210,51,1515771793497978749,0,1,8,877
210,51,1515771853640801562,0,1,8,880
210,51,1515771913496844536,0,1,8,867
210,51,1515771973490958170,0,1,8,871
210,51,1515772033483722804,0,1,8,879
210,51,1515772093500831834,0,1,8,875
210,51,1515772153520999493,0,1,8,890
210,51,1515772213474931336,0,1,8,882
210,51,1515772273474845279,0,1,8,884
211,51,1515772333472180327,0,1,8,880
210,51,1515772393469496318,0,1,8,879
210,51,1515772453634111256,0,1,8,885
210,51,1515772513464520763,0,1,8,885
210,51,1515772573455671885,0,1,8,887
211,51,1515772633457638250,0,1,8,895
210,51,1515772693453299538,0,1,8,893
210,51,1515772753442101830,0,1,8,889
210,51,1515772813435888944,0,1,8,888
211,51,1515772873602406841,0,1,8,885
211,51,1515772933438061915,0,1,8,892
210,51,1515772993444655139,0,1,8,894
211,51,1515773113426010015,0,1,8,893
210,51,1515773173447036669,0,1,8,887
211,51,1515773233416287787,0,1,8,890
211,51,1515773293417680837,0,1,8,884
211,51,1515773353408078228,0,1,8,893
211,51,1515773413413091669,0,1,8,889
211,51,1515773473398656294,0,1,8,901
211,51,1515773533395822359,0,1,8,886
211,51,1515773593398240478,0,1,8,891
211,51,1515773653387298918,0,1,8,897
211,51,1515773713390188962,0,1,8,892
211,51,1515773773381060360,0,1,8,887
211,51,1515773833377672176,0,1,8,895
211,51,1515773893534004176,0,1,8,897
