co2,co2_derived,co2_smoothed,humidity,light,motion,temperature,person_count
393,0.012667329060965857,392.2,27,87,0,222,1
384,0.01166720795824714,392.4,27,87,0,223,1
382,-0.010000814802274443,390.2,27,88,0,222,1
419,0.0007246563545076031,394.2,28,92,0,222,2
434,0.007391746452491842,402.4,28,91,2,222,2
423,0.01111172858883573,408.4,28,91,0,223,2
426,0.018473326716403827,416.8,28,92,0,222,2
418,0.09934821237772515,424.0,28,92,0,223,2
436,0.0694481974403161,427.4,28,93,0,222,2
444,0.06998045472217738,429.4,28,93,0,223,2
440,0.05333590846308943,432.8,28,93,0,223,2
430,0.022859871534782972,433.6,28,92,0,222,2
418,0.017223011176610823,433.6,28,92,0,223,2
420,0.0027787415125677933,430.4,28,92,0,223,2
424,-0.017778974743177897,426.4,28,93,0,223,2
424,-0.04332564511233506,423.2,28,95,1,222,2
420,-0.05166914892200829,421.2,28,94,0,223,2
418,-0.03833599917088142,421.2,28,93,0,222,2
424,-0.018333660381574805,422.0,28,93,2,223,2
417,-0.010836491228496802,420.6,28,93,0,223,2
425,-0.0016668093177571283,420.8,28,92,0,223,2
425,0.002000132453471061,421.8,28,93,0,223,2
425,0.004000368396988464,423.2,28,93,0,223,2
428,0.011333920227877452,424.0,28,94,0,223,2
430,0.01932875088348408,426.6,28,95,0,224,2
430,0.0241660769386292,427.6,28,95,0,224,2
433,0.025000892437565286,429.2,28,96,0,223,2
429,0.02500066090880577,430.0,28,97,0,223,2
419,0.006669499567418195,428.2,28,96,0,223,2
432,0.004167171003695537,428.6,28,96,0,223,2
427,-0.005000549595360939,428.0,27,96,0,224,2
432,-0.009167398131142505,427.8,28,95,0,223,2
415,-0.013334250552963209,425.0,27,96,0,224,2
430,-0.0058335719885049,427.2,27,95,0,223,2
422,-0.01166516214642268,425.2,28,96,2,224,2
434,-0.00500016787218388,426.6,28,96,0,224,2
422,-0.0016667332990448257,424.6,27,96,0,224,2
429,0.0008333882750531531,427.4,27,97,0,224,2
430,0.009168812951193398,427.4,27,97,0,223,2
426,0.006667233177478339,428.2,28,99,0,224,2
426,0.008334215492666506,426.6,28,100,1,223,2
443,0.01416765697682699,430.8,28,101,2,223,2
437,0.020834527108922193,432.4,28,99,1,224,2
451,0.03500169331576718,436.6,28,102,0,224,2
442,0.055002381318591614,439.8,28,100,1,224,2
434,0.0353356619425009,441.4,28,108,0,224,1
430,0.017778351119364568,438.8,28,107,0,224,1
427,0.0005555656745481053,436.8,28,106,0,224,1
434,-0.017778885097947582,433.4,28,105,0,224,1
433,-0.02722389552016738,431.6,28,103,0,224,1
423,-0.03133625846140404,429.4,28,102,0,223,1
437,-0.02000202394938096,430.8,28,101,0,224,1
421,-0.01055614094463035,429.6,28,100,0,224,1
426,-0.012000594798004841,428.0,27,100,0,224,1
418,-0.014667650908712054,425.0,27,100,0,224,1
435,-0.011334057139949545,427.4,27,100,0,223,1
430,-0.01500054607293103,426.0,27,101,0,223,1
415,-0.013334404700316696,424.8,27,102,0,224,1
415,-0.009998220949032084,422.6,27,103,0,223,1
418,-0.020003117272273364,422.6,27,104,0,223,1
427,-0.02083291000408517,421.0,27,105,0,224,1
432,-0.014167773338176532,421.4,27,105,0,224,1
423,0.001667127586018286,423.0,27,105,0,224,1
430,0.011333317949527778,426.0,27,101,0,223,1
418,0.01666901871967686,426.0,27,100,0,223,1
423,0.012667332916863614,425.2,27,98,0,223,1
425,0.0026669664062835834,423.8,27,96,0,223,1
421,-0.010833836327170016,423.4,27,91,2,223,1
427,-0.013333735279437906,422.8,27,89,1,223,1
425,-0.004166733524282659,424.2,27,87,1,223,1
430,0.007500032268603447,425.6,27,89,0,223,1
462,0.026668750819851518,433.0,28,86,0,223,4
460,0.05000364379811999,440.8,28,85,0,223,4
463,0.0661173342304368,448.0,28,84,0,223,4
477,0.0911160032388226,458.4,28,83,0,223,4
489,0.15500621328821393,470.2,28,81,0,223,4
491,0.11734129652022712,476.0,28,81,0,223,4
494,0.09665765166254445,482.8,28,83,0,224,4
491,0.08333861348041947,488.4,28,84,0,224,4
501,0.04792001407900453,493.2,28,87,1,224,4
495,0.03833577019896452,494.4,28,89,0,224,4
478,0.018752876216237523,491.8,28,89,0,224,4
495,0.0075004577580815995,492.0,28,89,0,224,4
496,-0.0005555759510268726,493.0,28,90,0,224,4
492,-0.010667028854799863,491.2,28,90,0,223,4
482,-0.013334608279375642,488.6,28,90,0,224,4
502,0.005833455967500894,493.4,28,90,0,224,4
487,-0.005000387733444061,491.8,28,90,0,224,4
483,-0.008334068000507514,489.2,28,91,0,224,4
502,0.01083401473675258,491.2,28,91,0,224,4
485,-0.006667390577448427,491.8,28,91,0,224,4
492,-0.008333232246737713,489.8,28,91,0,224,4
499,0.012500537160272801,492.2,28,92,0,224,4
490,0.008000259522273798,493.6,28,94,2,224,4
499,0.0033334674293101336,493.0,28,93,0,224,4
504,0.01944625742435217,496.8,28,92,0,224,4
493,0.013334279436553506,497.0,28,91,0,224,4
485,0.0020001587691767064,494.2,28,90,0,224,4
495,0.009167017180215536,495.2,28,90,0,224,4
482,-0.020834117826225445,491.8,28,90,0,224,4
490,-0.03333426342353898,489.0,28,91,0,224,4
481,-0.025334570493712755,486.6,28,92,0,224,4
493,-0.023335144763736,488.2,28,91,0,224,4
489,-0.016001384626039585,487.0,28,91,0,224,4
491,-0.0006667113572513101,488.8,28,91,0,224,4
480,0.000666710483463679,486.8,28,92,0,224,4
484,-0.0026668175507188786,487.4,28,92,0,224,4
495,0.0026667881872662934,487.8,28,93,3,224,4
497,0.0016667424143670768,489.4,28,92,0,224,4
496,0.011999416637171039,490.4,28,92,0,224,4
494,0.01933385934459436,493.2,28,91,0,224,4
503,0.025557890812531972,497.0,28,90,0,224,4
498,0.02277922877272154,497.6,28,92,0,224,4
489,0.01555722913673036,496.0,28,91,0,224,4
483,0.000476231666157095,493.4,28,90,0,224,4
500,-0.0066647043795817805,494.6,28,89,0,224,4
484,-0.02266797182710246,490.8,28,89,0,224,4
507,-0.011334386845070328,492.6,28,87,0,224,4
483,-0.008333725351654343,491.4,28,88,0,224,4
521,0.0025290657963475105,499.0,29,82,0,224,3
508,0.005632520446654491,500.6,29,81,0,223,3
498,0.005625354127666889,503.4,29,84,0,224,3
479,0.0033335264913074924,497.8,29,85,0,224,3
479,-0.004762198705283813,497.0,28,84,0,223,3
486,-0.025239825009637607,490.0,29,88,0,223,3
479,-0.08000310909909795,484.2,28,91,0,223,3
484,-0.06833907278566717,481.4,28,92,0,224,3
492,-0.05416751676641889,484.0,28,89,0,224,3
472,-0.020556587326582023,482.6,28,87,0,223,3
475,-0.010555763182485479,480.4,28,88,0,223,3
474,-0.0047622040122449645,479.4,28,91,2,224,3
488,-0.009048213907562856,480.2,28,90,1,224,3
490,-0.009334075361536711,479.8,29,93,2,223,3
497,0.014668515649317714,484.8,29,96,0,223,3
519,0.05916889738919835,493.6,29,96,0,223,3
512,0.08750913017382785,501.2,29,95,0,223,5
530,0.09934095318431663,509.6,30,92,0,223,5
528,0.1080047547144753,517.2,30,94,0,223,5
521,0.09467439656957458,522.0,30,97,0,223,5
538,0.08200046171607266,525.8,30,98,0,222,5
531,0.08333580915203542,529.6,30,99,0,222,5
540,0.048003659908861525,531.6,30,98,0,222,5
530,0.03333463872617343,532.0,30,99,2,222,5
541,0.034002887739014435,536.0,30,98,0,222,5
520,0.007778049683804226,532.4,30,93,1,223,5
520,-0.004666755533321094,530.2,30,92,0,223,5
546,-0.002000106014466866,531.4,30,90,2,223,5
533,-0.013333920080784855,532.0,30,89,0,223,5
530,-0.010834484360045719,529.8,30,88,0,223,5
518,-0.0033336443164644876,529.4,30,88,0,223,5
509,-0.014001374632372596,527.2,30,92,0,223,5
528,-0.028001921915993957,523.6,30,89,0,223,5
512,-0.034668387396706246,519.4,30,88,0,223,5
513,-0.044669088214647205,516.0,30,87,0,222,5
518,-0.04666541945294065,516.0,30,87,2,223,5
519,-0.023332001023738832,518.0,30,87,0,223,5
529,-0.005000324409391723,518.2,30,83,1,223,5
517,0.013331896777769426,519.2,30,83,0,223,5
521,0.020001979725803764,520.8,30,85,0,223,5
530,0.017336113289403248,523.2,30,82,0,223,5
532,0.02533463287237782,525.8,30,82,0,223,5
529,0.018336439775965576,525.8,30,80,0,223,5
533,0.01952501147721201,529.0,30,81,0,223,5
536,0.024445442952804677,532.0,30,80,2,223,5
536,0.011211802938811721,533.2,30,80,0,223,5
526,0.010334004736255242,532.0,30,81,0,223,5
527,0.004815124357955042,531.6,30,82,0,223,5
521,-0.005185534699637385,529.2,30,81,0,223,5
532,-0.02000662436876249,528.4,30,80,0,223,5
524,-0.016667320444885433,526.0,30,79,0,223,5
519,-0.01944551201304419,524.6,30,77,0,223,5
522,-0.015556802840806119,523.6,30,77,0,223,5
536,-0.005000177396339132,526.6,30,76,0,223,5
521,-0.0053336486833314425,524.4,30,75,0,223,5
518,-0.004667027038744304,523.2,30,75,0,224,5
521,0.0,523.6,30,74,0,224,5
522,-0.008333991288101323,523.6,30,74,0,223,5
526,-0.00933411310034321,521.6,30,74,0,223,5
531,0.00133248631278294,523.6,30,75,0,223,5
528,0.002083288158959216,525.6,30,79,1,223,7
526,0.0033334618132272275,526.6,30,82,2,223,7
552,0.01222273476536458,532.6,30,79,2,223,7
567,0.01911649799652366,540.8,30,75,0,223,7
562,0.08919921986003705,547.0,30,75,0,224,7
584,0.1053427524628138,558.2,31,73,1,224,7
562,0.10934717080489907,565.4,30,75,2,224,7
571,0.09461490872385801,569.2,31,76,1,224,7
565,0.06055859866687474,568.8,31,73,1,224,7
602,0.06200405436323843,576.8,31,71,3,224,7
597,0.046667809837581814,579.4,31,71,2,224,7
595,0.05603874061877669,586.0,31,70,0,224,7
598,0.07533789560978227,591.4,32,71,1,224,7
596,0.06933864213263567,597.6,31,68,3,224,7
610,0.06600597882067549,599.2,32,68,1,224,7
603,0.04800221915013797,600.4,32,68,0,224,7
602,0.02476320289855797,601.8,32,68,0,224,7
612,0.01666746403519969,604.6,31,68,0,225,7
601,0.013332774920804206,605.6,31,72,2,225,7
599,0.006250323999083635,603.4,31,71,0,225,7
596,0.0006667052360172559,602.0,31,70,0,225,7
574,-0.02733592738608174,596.4,31,71,0,225,7
587,-0.04734339572832345,591.4,31,73,0,225,7
583,-0.052003552326626165,587.8,31,71,0,225,7
600,-0.04667062047439571,588.0,31,73,1,225,7
597,-0.027333920007687695,588.2,31,72,2,225,7
582,-0.006666800746700378,589.8,31,72,0,225,7
574,-0.0025002087156361535,587.2,31,72,0,225,7
581,-0.005000339377111966,586.8,31,70,0,226,7
568,-0.03250132044802372,580.4,31,71,0,226,7
567,-0.06417267923180427,574.4,31,70,0,225,7
578,-0.04533510211004256,573.6,31,72,2,225,7
577,-0.04200217068923105,574.2,31,72,0,225,7
568,-0.024446941402649715,571.6,31,69,1,226,7
575,-0.0038891820219743778,573.0,31,70,2,225,7
578,0.005333164979103374,575.2,31,72,0,226,7
597,0.01600065344618038,579.0,31,72,1,225,7
583,0.03583483599053034,580.2,31,77,2,226,7
583,0.0425009845922002,583.2,31,75,2,226,7
576,0.034172407178308536,583.4,31,75,1,226,7
581,0.02083507082944696,584.0,31,74,2,225,7
582,0.003333191871023869,581.0,31,73,1,225,7
575,-0.01583418867556045,579.4,31,73,2,226,7
603,0.0,583.4,31,75,1,225,7
585,0.005000127626736395,585.2,30,77,2,226,7
582,0.018334455676370005,585.4,30,77,1,226,7
591,0.03250275202051848,587.2,30,74,2,226,7
580,0.02000131707122293,588.2,30,72,0,226,7
584,-0.003333293034458217,584.4,30,72,1,226,7
595,0.004167345595534276,586.4,30,73,2,226,7
552,-0.0009855659552686295,580.4,30,64,1,225,5
559,-0.0020580933756484546,574.0,30,64,3,225,5
549,-0.002405945862550715,567.8,30,63,1,225,5
564,-0.003275555387803573,563.8,30,63,0,225,5
580,-0.08167076353915112,560.8,30,63,0,225,5
568,-0.04166851888055188,564.0,30,62,0,225,5
577,-0.000833397200465152,567.6,30,63,0,224,5
570,0.03333636698911392,571.8,30,63,0,225,5
558,0.04083479751267206,570.6,30,64,2,225,5
558,0.0073338279374224255,566.2,30,65,1,225,5
566,-0.005000398601411148,565.8,30,66,1,224,5
559,-0.026667998998589036,562.2,30,64,0,224,5
579,-0.0183343189148983,564.0,30,65,2,224,5
571,0.001333512342959069,566.6,30,64,0,225,5
558,0.0033334474900718644,566.6,30,65,0,224,5
571,0.022500872221127,567.6,30,65,0,224,5
561,0.016667827349266934,568.0,30,65,1,224,5
552,-0.008333231509976016,562.6,30,63,0,224,5
551,-0.014813400627263992,558.6,30,64,1,225,5
562,-0.015186278151065791,559.4,30,65,0,224,5
552,-0.020668146544560617,555.6,30,63,2,225,5
550,-0.02555808848078696,553.4,30,65,1,224,5
552,-0.01733969823082164,553.4,30,68,3,224,5
559,-0.012222816351936176,555.0,31,68,0,224,4
560,-0.002381103801246674,554.6,30,68,0,224,4
557,0.0052383880554553435,555.6,30,68,0,224,4
551,0.005714572028796864,555.8,30,67,0,224,4
540,-0.0038097843166645046,553.4,30,69,0,224,4
532,-0.018334309661942775,548.0,30,68,0,224,4
532,-0.036668533060357666,542.4,30,67,0,224,4
533,-0.0505588402155693,537.6,30,67,1,224,4
530,-0.06666880381335466,533.4,30,68,3,224,4
524,-0.05933758635380895,530.2,30,75,1,224,4
529,-0.04266995240823308,529.6,30,76,2,224,2
540,-0.021334117206128992,531.2,30,75,0,224,2
537,-0.004667079507471373,532.0,30,75,0,224,2
519,-0.0016667069918405689,529.8,30,75,0,224,2
520,-0.002500138064399319,529.0,30,76,0,224,2
518,-0.01833454616774633,526.8,30,75,0,223,2
492,-0.061666954223993355,517.2,30,76,0,224,2
506,-0.07833731684145757,511.0,30,76,0,224,2
494,-0.09583173177915442,506.0,30,76,0,223,2
504,-0.10000580950550458,502.8,30,75,0,223,2
494,-0.08000552128112125,498.0,30,75,0,223,2
478,-0.06583188947393918,495.2,30,75,0,223,2
483,-0.06417476864124085,490.6,30,75,0,223,2
474,-0.06750249092531986,486.6,30,75,0,223,2
482,-0.06583740182858526,482.2,30,75,0,223,2
481,-0.06500856888986783,479.6,30,77,0,223,2
474,-0.03933403543030088,478.8,30,77,1,223,2
461,-0.03389119035733134,474.4,30,74,1,223,2
462,-0.028335105162391582,472.0,30,76,3,223,2
466,-0.030002432106398698,468.8,30,77,1,223,2
464,-0.0446702731872028,465.4,30,79,2,223,2
473,-0.038335302704084605,465.2,30,80,1,222,2
470,-0.02083493965748139,467.0,30,80,0,222,2
451,-0.013333863120465842,464.8,30,78,2,223,2
459,-0.006667162179686801,463.4,30,81,1,222,2
466,-0.00466691972727211,463.8,30,81,0,222,2
449,-0.026668517135167973,459.0,30,81,0,222,2
436,-0.05249693482384664,452.2,30,81,0,222,2
449,-0.04833496757410093,451.8,30,81,0,222,2
439,-0.06667319726007843,447.8,30,81,0,222,2
434,-0.07333575910406409,441.4,30,81,0,222,2
432,-0.05917655016729914,438.0,30,81,0,222,2
431,-0.061672383459183584,437.0,30,81,0,222,2
425,-0.06500306019685946,432.2,30,81,0,222,2
416,-0.057503242548859725,427.6,30,81,0,222,2
423,-0.05250335606778291,425.4,30,81,0,222,2
415,-0.0624985503369055,422.0,30,81,0,222,2
413,-0.05749678117671968,418.4,30,81,0,222,2
428,-0.035836365618584574,419.0,30,81,0,222,2
403,-0.037503510930498,416.4,30,81,0,222,2
400,-0.042505103021080654,411.8,30,81,0,222,2
401,-0.0391734173805115,409.0,30,81,0,222,2
409,-0.045002179713325034,408.2,30,81,0,222,2
404,-0.05416621870421299,403.4,30,81,0,222,2
407,-0.03166530789636127,404.2,30,81,0,222,2
403,-0.017500661494999306,404.8,30,81,0,221,2
406,-0.010000269857377122,405.8,30,81,0,222,2
415,0.015001075628040086,407.0,30,81,0,222,2
412,0.0183366249102203,408.6,30,81,0,222,2
404,0.013334381623028174,408.0,30,81,0,222,2
392,0.0,405.8,30,81,0,222,2
417,0.004167053689907621,408.0,30,81,0,221,2
402,-0.013326016774196767,405.4,30,81,0,222,2
412,-0.01083392425041503,405.4,30,81,0,222,2
408,0.0016662901100124106,406.2,30,81,0,222,2
408,0.0058337258654375355,409.4,30,81,0,222,2
395,-0.0016677926101726955,405.0,30,81,0,222,2
375,-1.8555165264640746e-05,399.6,32,86,0,219,1
373,-4.6068005827255027e-05,391.8,32,86,0,219,1
382,-7.294099303317488e-05,386.6,33,86,0,219,1
371,-8.253849261068799e-05,379.2,33,87,0,219,1
387,-0.07333902459334965,377.6,33,89,0,219,1
379,-0.044670030663359776,378.4,33,91,0,219,1
380,-0.022668827363498917,379.8,33,92,0,219,1
383,0.002666848063621614,380.0,33,93,0,219,1
378,0.015833730657931398,381.4,33,93,0,219,1
385,0.01083388883985337,381.0,33,93,0,219,1
380,0.005833544744596613,381.2,33,94,0,219,1
383,0.0075001720378522095,381.8,32,93,0,220,1
384,0.002500278903859785,382.0,33,93,1,219,1
389,0.010667258935539695,384.2,32,92,0,219,1
381,0.007333851375085411,383.4,33,93,0,219,1
385,0.007222813996185828,384.4,32,96,0,219,1
385,0.007778078346181889,384.8,33,98,0,219,1
381,0.0,384.2,33,101,0,219,1
379,-0.004000230971003126,382.2,33,103,0,220,1
387,-0.003333251488893826,383.4,32,104,0,220,1
380,-0.008000477558667738,382.4,32,104,0,220,1
384,-0.0066666653898029655,382.2,32,104,0,219,1
385,0.002665881261156181,383.0,32,104,0,220,1
386,0.004167388715777106,384.4,32,105,0,220,1
380,0.0025000263952023026,383.0,32,106,0,220,1
383,0.005833938568704079,383.6,32,106,0,220,1
389,0.006669939905716498,384.6,32,107,0,220,1
374,-0.008333599832566789,382.4,32,108,0,220,1
377,-0.010001087932916305,380.6,32,108,0,220,1
382,-0.010834042829048108,381.0,32,108,0,220,1
383,-0.01500045022229618,381.0,32,107,0,220,1
375,-0.017501526995612107,378.2,32,108,0,220,1
389,0.002498622947892373,381.2,32,108,0,220,1
394,0.015001181457108274,384.6,32,109,0,220,1
384,0.016668442643828513,385.0,32,108,0,220,1
395,0.03833068679002522,387.4,32,109,0,220,1
383,0.03252245090267049,389.0,32,109,0,220,1
381,0.011667468584725043,387.4,32,109,0,220,1
381,-0.0008333584723505613,384.8,32,110,0,221,1
384,-0.010835223698274488,384.8,32,111,0,221,1
388,-0.023334360929548843,383.4,32,112,0,220,1
394,-0.007499610302730108,385.6,32,114,0,220,1
383,0.0050003020945908,386.0,32,114,0,221,1
370,-0.004166915058995317,383.8,32,115,0,220,1
387,0.003333515982568981,384.4,32,114,0,221,1
381,-0.008666960455468815,383.0,32,110,2,220,1
409,0.0,386.0,32,113,1,220,1
427,0.036667324602488574,394.8,33,115,2,220,1
425,0.08912155055818234,405.8,33,117,0,220,1
423,0.12502299138019018,413.0,33,118,0,220,1
425,0.14917733147408524,421.8,33,119,0,220,1
422,0.12334910584177225,424.4,33,119,0,221,1
413,0.0658744355803931,421.6,33,118,0,221,1
417,0.029168594234412572,420.0,33,114,0,221,1
416,-0.013333662849198433,418.6,33,112,0,221,1
430,-0.0006107235949062414,419.6,32,106,3,223,4
446,0.0003562553119821608,424.4,32,108,2,223,4
471,0.0020357424636813473,436.0,33,108,1,223,4
504,0.004394203745098592,453.4,33,108,0,223,4
498,0.16734338012401903,469.8,33,107,0,223,4
503,0.20000852064828026,484.4,33,108,0,223,4
498,0.19601824822234853,494.8,33,108,2,223,4
490,0.18830947310062762,498.6,33,111,1,223,4
498,0.11500635256193216,497.4,34,112,0,223,4
502,0.05750447641638568,498.2,34,113,0,223,4
493,0.00466679031169837,496.2,33,114,0,223,4
478,-0.021337597423313315,492.2,33,112,0,223,4
481,-0.023334372585276007,490.4,33,110,1,223,4
498,-0.02600157370237265,490.4,33,110,0,223,4
486,-0.037503684972200024,487.2,33,110,0,223,4
504,-0.011667578483685059,489.4,33,112,2,223,4
497,0.011667184127472443,493.2,34,110,0,223,4
509,0.03500133731607065,498.8,34,110,1,223,4
500,0.050002058729853346,499.2,34,111,2,223,4
502,0.05416919099961697,502.4,33,110,0,223,4
496,0.031668888449907506,500.8,33,109,0,224,4
498,0.00916735668210292,501.0,33,109,0,224,4
485,-0.012500521984637879,496.2,33,109,0,224,4
495,-0.030002337071554606,495.2,33,108,1,224,4
518,-0.010000406371178982,498.4,33,107,0,224,4
489,-0.016667896235623623,497.0,33,107,2,224,4
497,0.0025002474930497934,496.8,33,107,1,223,4
507,0.02500150274825472,501.2,33,108,0,224,4
497,0.01333437725133522,501.6,33,108,0,224,4
500,0.004166927672714539,498.0,33,107,0,224,4
486,0.0025000881012529857,497.4,33,107,2,224,4
483,-0.027501656875493854,494.6,33,106,1,224,4
486,-0.046668209643516485,490.4,33,107,0,223,4
490,-0.037502318913080715,489.0,33,105,2,224,4
504,-0.03166847569978041,489.8,33,107,0,224,5
507,-0.0025000586448956303,494.0,33,107,1,224,5
521,0.037337024511099874,501.6,33,112,1,224,5
508,0.056668018368008374,506.0,33,113,2,224,5
515,0.07067117116393219,511.0,33,114,1,224,5
510,0.060672571953048135,512.2,33,115,0,224,5
517,0.05250068041073951,514.2,33,117,0,224,5
527,0.03916935590160387,515.4,33,115,2,224,5
516,0.0250010100663487,517.0,33,117,1,224,5
508,0.014167212394702158,515.6,33,116,2,224,5
524,0.017501567369995634,518.4,33,117,0,224,5
514,0.010000643026451064,517.8,33,115,2,224,5
519,-0.0033335195817630757,516.2,33,114,0,224,5
528,0.007143226775657542,518.6,33,109,2,224,5
514,0.0019445517319177168,519.8,33,98,0,224,5
512,-0.0005555687421084117,517.4,33,96,0,224,5
522,0.0038891296533928644,519.0,33,94,2,225,5
508,-0.0033335311898177043,516.8,33,92,1,224,5
512,-0.025834444414180258,513.6,33,90,2,224,5
512,-0.017501153393603364,513.2,33,89,0,224,5
516,-0.02083511640986649,514.0,33,88,0,224,5
531,-0.004166876166830142,515.8,33,89,1,225,5
525,0.023334578027494036,519.2,33,87,0,224,5
525,0.035839457421731225,521.8,33,86,0,225,5
501,0.02333426349758254,519.6,33,86,0,225,5
498,0.0006667135568325649,516.0,33,89,2,225,5
497,-0.03333614290922453,509.2,33,90,0,224,5
505,-0.05533601681689106,505.2,33,89,0,224,5
523,-0.03524039813686142,504.8,33,87,0,225,5
516,-0.022779003917575785,507.8,33,89,0,224,5
522,0.009444974856964822,512.6,33,91,2,225,5
520,0.03333598643684541,517.2,33,92,1,225,5
545,0.06800546960635243,525.2,33,94,0,225,5
527,0.06067126195744637,526.0,33,93,0,225,5
529,0.04444653241229296,528.6,33,93,0,225,5
524,0.03277895273634971,529.0,33,92,2,224,5
522,0.0140008896296249,529.4,33,94,1,225,5
556,0.01866794387866709,531.6,33,92,2,225,5
522,0.006667195791275431,530.6,33,93,2,225,5
515,-0.004000332364040102,527.8,33,92,0,225,5
512,-0.00952414950678325,525.4,33,92,1,224,5
531,-0.010476615170958995,527.2,33,92,2,224,5
524,-0.027223055564082044,520.8,33,92,0,224,5
500,-0.0008261342818135575,516.4,34,71,2,225,4
499,-0.0008918649709321475,513.2,34,71,0,225,4
512,-0.001023451239006231,513.2,34,71,1,225,4
486,-0.0012082228378427862,504.2,34,70,1,225,4
478,-0.07134174750013166,495.0,34,73,3,225,4
490,-0.06733825463127778,493.0,34,69,2,224,4
491,-0.07267038060360413,491.4,34,76,1,224,4
492,-0.07000132327793111,487.4,34,76,3,224,4
495,-0.019334179399744935,489.2,34,81,0,224,0
492,-0.0033335727678187985,492.0,34,81,0,224,0
474,-0.008667472961515125,488.8,34,82,0,224,0
463,-0.01400055839063548,483.2,34,81,0,224,0
445,-0.06417146336792863,473.8,34,81,0,224,0
418,-0.11200419598086232,458.4,34,81,0,224,0
440,-0.13600250389894278,448.0,34,81,0,224,0
416,-0.15601450636323375,436.4,34,81,0,224,0
413,-0.15800930909005928,426.4,34,81,0,224,0
414,-0.15917816883407312,420.2,34,81,0,224,0
415,-0.11834360500088577,419.6,34,81,0,224,0
399,-0.10417021967999388,411.4,34,81,0,224,0
408,-0.06916921071296661,409.8,34,81,0,223,0
401,-0.05333500644846129,407.4,34,81,0,223,0
396,-0.0658390130540278,403.8,34,81,0,223,0
395,-0.048337860069404784,399.8,34,81,0,223,0
380,-0.0460031483659121,396.0,34,81,0,223,0
384,-0.045001771937044924,391.2,34,81,0,223,0
383,-0.04500304704673739,387.6,34,81,0,223,0
380,-0.042780168759307534,384.4,34,81,0,223,0
385,-0.04533602007787808,382.4,34,81,0,223,0
382,-0.03498513027727197,382.8,34,81,0,223,0
381,-0.01500060126608648,382.2,34,81,0,222,0
370,-0.013334334483962316,379.6,34,81,0,223,0
370,-0.0133339095894522,377.6,34,81,0,223,0
373,-0.02111977137451959,375.2,34,81,0,223,0
375,-0.034996346676256035,373.8,34,81,0,223,0
376,-0.02833301001659432,372.8,34,81,0,222,0
380,-0.01166752355133362,374.8,34,81,0,222,0
385,0.010833938296309839,377.8,34,81,0,223,0
368,0.010001932294945275,376.8,34,81,0,222,0
376,0.0140012324353085,377.0,34,81,0,223,0
375,0.0066667843680498886,376.8,34,81,0,222,0
375,-0.006667009169901816,375.8,34,81,0,222,0
368,-0.018334293147504756,372.4,34,81,0,222,0
380,-0.009167381755493855,374.8,34,81,0,222,0
380,-0.0050006997173592865,375.6,34,81,0,222,0
372,-0.0033331794942227464,375.0,34,81,0,222,0
369,0.004667015769899252,373.8,34,81,0,222,0
374,0.0006667176810197538,375.0,34,81,0,222,0
369,-0.009333668436849397,372.8,34,81,0,222,0
370,-0.014002172783411962,370.8,34,81,0,222,0
379,-0.006666939183619304,372.2,34,81,0,222,0
374,-0.007499960407823762,373.2,34,81,0,222,0
367,-0.003333514684370521,371.8,34,81,0,222,0
372,0.005333747188042853,372.4,34,81,0,223,0
380,0.007333845074122195,374.4,34,81,0,222,0
374,0.0006667282749519422,373.4,34,81,0,222,0
378,0.010000770995848415,374.2,34,81,0,221,0
377,0.012666674427990939,376.2,34,81,0,222,0
420,0.0002063097974801771,385.8,33,90,3,220,3
424,0.00038283253426155486,394.6,34,92,1,221,3
434,0.0005838186585710785,406.6,33,91,0,221,3
428,0.0007287594363057444,416.6,33,93,0,221,3
415,0.071116530309378,424.2,33,95,0,221,3
419,0.061254160290643435,424.0,33,94,0,221,3
433,0.0457163888510459,425.8,33,103,0,221,3
432,0.020953676242193468,425.4,33,104,0,221,3
438,0.007619378102076607,427.4,33,99,2,221,3
460,0.03444552175850666,436.4,33,98,0,221,3
480,0.07600411529253248,448.6,33,99,0,221,3
477,0.08889453158462993,457.4,34,95,2,221,3
491,0.09953030681990067,469.2,34,95,1,222,3
480,0.08583790712629118,477.6,34,97,1,222,3
486,0.043848756418418816,482.8,33,103,3,222,5
477,0.03443790317903612,482.2,33,105,1,221,5
492,0.02424390996364459,485.2,33,109,2,222,5
473,0.006667146208604546,481.6,34,107,2,222,5
488,0.0013334518569755112,483.2,34,110,2,222,5
498,0.009449794264754778,485.6,33,122,1,222,4
505,0.020001480704887026,491.2,34,119,2,222,4
479,0.016667862251301083,488.6,33,116,1,223,4
475,0.010741290414450582,489.0,33,122,0,222,4
472,0.00037038831101099135,485.8,33,120,0,222,4
463,-0.02296401260049448,478.8,33,116,2,223,4
484,-0.033335017164453064,474.6,33,113,1,222,4
470,-0.05400362255554626,472.8,33,107,2,222,4
482,-0.048337079454378935,474.2,33,107,2,222,4
494,-0.0008334181428162553,478.6,33,109,1,223,4
473,0.025001807740901525,480.6,33,107,2,222,4
478,0.02200139167687591,479.4,33,113,0,223,4
470,0.014445208085805168,479.4,33,109,0,223,4
486,0.0038097111822232724,480.2,33,104,0,223,4
490,-0.0028572269159511934,479.4,33,102,0,223,4
467,-0.0033335215842627435,478.2,33,102,0,223,4
471,-0.006190867148920225,476.8,33,102,0,224,4
